Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
19 DEC 2025,SUVEN,EQ,SUVEN LIFE SCIENCES LTD  ,Listed    ,19 DEC 2025,               1.00,         227474207,            171.00,    38898089397.00     
19 DEC 2025,SUVIDHAA,EQ,SUVIDHAA INFOSERVE LTD   ,Listed    ,19 DEC 2025,               1.00,         209806690,              3.70,      778382819.90  
19 DEC 2025,SUYOG,EQ,SUYOG TELEMATICS LIMITED ,Listed    ,19 DEC 2025,              10.00,          11189620,            631.30,     7064007106.00     
19 DEC 2025,SUZLON,EQ,SUZLON ENERGY LIMITED    ,Listed    ,19 DEC 2025,               2.00,       13708517135,             52.60,   720930916129.65    
19 DEC 2025,SVLL,EQ,SHREE VASU LOGISTICS LTD ,Listed    ,19 DEC 2025,              10.00,          11493700,            716.95,     8240408215.00      
19 DEC 2025,SVPGLOB,BE,SVP GLOBAL TEXTILES LTD  ,Listed    ,19 DEC 2025,               1.00,         126500000,              4.05,      512325000.00   
19 DEC 2025,SWANCORP,EQ,SWAN CORP LIMITED        ,Listed    ,19 DEC 2025,               1.00,         313456886,            468.20,   146760514025.20  
19 DEC 2025,SWARAJ,SM,SWARAJ SUITING LIMITED   ,Listed    ,19 DEC 2025,              10.00,          22018260,            250.00,     5504565000.00    
19 DEC 2025,SWARAJENG,EQ,SWARAJ ENGINES LTD       ,Listed    ,19 DEC 2025,              10.00,          12147466,           3619.70,    43970182680.20 
19 DEC 2025,SWASTIK,SM,SWASTIK PIPE LIMITED     ,Listed    ,19 DEC 2025,              10.00,          23231460,             22.50,      522707850.00   
19 DEC 2025,SWELECTES,EQ,SWELECT ENERGY SYS LTD   ,Listed    ,19 DEC 2025,              10.00,          15158760,            615.25,     9326427090.00 
19 DEC 2025,SWIGGY,EQ,SWIGGY LIMITED           ,Listed    ,19 DEC 2025,               1.00,        2493646892,            412.20,  1027881248882.40    
19 DEC 2025,SWSOLAR,EQ,STRLNG & WIL REN ENE LTD ,Listed    ,19 DEC 2025,               1.00,         233494316,            213.80,    49925754647.10   
19 DEC 2025,SYLVANPLY,SM,SYLVAN PLYBOARD (INDIA) L,Listed    ,18 DEC 2025,              10.00,          19374830,             61.00,     1181864630.00 
19 DEC 2025,SYMPHONY,EQ,SYMPHONY LIMITED         ,Listed    ,19 DEC 2025,               2.00,          68671400,            840.00,    57683976000.00  
19 DEC 2025,SYNCOMF,EQ,SYNCOM FORMU (I) LTD     ,Listed    ,19 DEC 2025,               1.00,         940000000,             14.45,    13583000000.00   
19 DEC 2025,SYNGENE,EQ,SYNGENE INTERNATIONAL LTD,Listed    ,19 DEC 2025,              10.00,         402939420,            654.15,   263582821593.00   
19 DEC 2025,SYNOPTICS,SM,SYNOPTICS TECHNOLOGIES L ,Listed    ,19 DEC 2025,              10.00,           8480000,             62.05,      526184000.00 
19 DEC 2025,SYRMA,EQ,SYRMA SGS TECHNOLOGY LTD ,Listed    ,19 DEC 2025,              10.00,         192464163,            729.70,   140441099741.10     
19 DEC 2025,SYSTANGO,ST,SYSTANGO TECHNOLOGIES LTD,Listed    ,19 DEC 2025,              10.00,          14668800,            337.35,     4948519680.00  
19 DEC 2025,SYSTMTXC,EQ,SYSTEMATIX CORP SERVICE L,Listed    ,19 DEC 2025,               1.00,         136538010,            155.85,    21279448858.50  
19 DEC 2025,TAC,SM,TAC INFOSEC LIMITED      ,Listed    ,19 DEC 2025,              10.00,          20959200,            801.25,    16793559000.00       
19 DEC 2025,TAINWALCHM,EQ,TAINWALA CHEMICAL AND PLA,Listed    ,19 DEC 2025,              10.00,           9363863,            182.55,     1709373190.65
19 DEC 2025,TAJGVK,EQ,TAJ GVK HOTELS & RESORTS ,Listed    ,19 DEC 2025,               2.00,          62701495,            379.90,    23820297950.50    
19 DEC 2025,TAKE,BE,TAKE SOLUTIONS LTD       ,Listed    ,19 DEC 2025,               1.00,         147934000,             35.35,     5227987560.00      
19 DEC 2025,TALBROAUTO,EQ,TALBROS AUTO. COMP. LTD  ,Listed    ,19 DEC 2025,               2.00,          61728150,            278.15,    17169684922.50
19 DEC 2025,TANKUP,ST,TANKUP ENGINEERS LIMITED ,Listed    ,19 DEC 2025,              10.00,           5295000,            707.60,     3746742000.00    
19 DEC 2025,TANLA,EQ,TANLA PLATFORMS LIMITED  ,Listed    ,19 DEC 2025,               1.00,         132617359,            535.75,    71049750084.25     
19 DEC 2025,TAPIFRUIT,SM,TAPI FRUIT PROCESSING LTD,Listed    ,19 DEC 2025,              10.00,           4300500,             67.20,      288993600.00 
19 DEC 2025,TARACHAND,EQ,TARA CHAND INFRA SOLN LTD,Listed    ,19 DEC 2025,               2.00,          78824900,             76.00,     5989904151.00 
19 DEC 2025,TARAPUR,BE,TARAPUR TRANSFORMERS LTD ,Listed    ,19 DEC 2025,              10.00,          19500011,             29.20,      569205321.10   
19 DEC 2025,TARC,EQ,TARC LIMITED             ,Listed    ,19 DEC 2025,               2.00,         295096335,            147.25,    43458837255.45      
19 DEC 2025,TARIL,EQ,TRANS & RECTI. LTD       ,Listed    ,19 DEC 2025,               1.00,         300165834,            293.95,    88233746904.30     
19 DEC 2025,TARMAT,EQ,TARMAT LIMITED           ,Listed    ,19 DEC 2025,              10.00,          24064255,             52.00,     1251100617.45    
19 DEC 2025,TARSONS,EQ,TARSONS PRODUCTS LIMITED ,Listed    ,19 DEC 2025,               2.00,          53206281,            230.30,    12253406514.30   
19 DEC 2025,TASTYBITE,EQ,TASTY BITE EATABLES LTD  ,Listed    ,19 DEC 2025,              10.00,           2566000,           8087.50,    20752525000.00 
19 DEC 2025,TATACAP,EQ,TATA CAPITAL LIMITED     ,Listed    ,19 DEC 2025,              10.00,        4244869037,            324.00,  1375337567988.00   
19 DEC 2025,TATACHEM,EQ,TATA CHEMICALS LTD       ,Listed    ,19 DEC 2025,              10.00,         254756278,            761.30,   193945954441.40  
19 DEC 2025,TATACOMM,EQ,TATA COMMUNICATIONS LTD  ,Listed    ,19 DEC 2025,              10.00,         285000000,           1824.70,   520039500000.00  
19 DEC 2025,TATACONSUM,EQ,TATA CONSUMER PRODUCT LTD,Listed    ,19 DEC 2025,               1.00,         989541732,           1184.00,  1171617410688.00
19 DEC 2025,TATAELXSI,EQ,TATA ELXSI LIMITED       ,Listed    ,19 DEC 2025,              10.00,          62292563,           5413.50,   337220789800.50 
19 DEC 2025,TATAINVEST,EQ,TATA INVESTMENT CORP LTD ,Listed    ,19 DEC 2025,               1.00,         505952960,            708.60,   358518267456.00
19 DEC 2025,TATAPOWER,EQ,TATA POWER CO LTD        ,Listed    ,19 DEC 2025,               1.00,        3195339547,            380.55,  1215986464610.85 
19 DEC 2025,TATASTEEL,EQ,TATA STEEL LIMITED       ,Listed    ,19 DEC 2025,               1.00,       12483527171,            168.70,  2105846198476.00 
19 DEC 2025,TATATECH,EQ,TATA TECHNOLOGIES LIMITED,Listed    ,19 DEC 2025,               2.00,         405711840,            654.20,   265416685728.00  
19 DEC 2025,TATVA,EQ,TATVA CHIN PHARM CHEM LTD,Listed    ,19 DEC 2025,              10.00,          23392055,           1400.00,    32748877000.00     
19 DEC 2025,TAURIAN,ST,TAURIAN MPS LIMITED      ,Listed    ,19 DEC 2025,              10.00,           8883200,            210.15,     1866804480.00   
19 DEC 2025,TBI,SM,TBI CORN LIMITED         ,Listed    ,19 DEC 2025,              10.00,          18158405,             81.55,     1480817927.75       
19 DEC 2025,TBOTEK,EQ,TBO TEK LIMITED          ,Listed    ,19 DEC 2025,               1.00,         108587787,           1698.60,   184447214998.20    
19 DEC 2025,TBZ,EQ,TRIB BHIMJI ZAVERI LTD   ,Listed    ,19 DEC 2025,              10.00,          66730620,            160.85,    10732285614.60       
19 DEC 2025,TCI,EQ,TRANSPORT CORPN OF INDIA ,Listed    ,19 DEC 2025,               2.00,          76697357,           1037.00,    79535159209.00       
19 DEC 2025,TCIEXP,EQ,TCI EXPRESS LIMITED      ,Listed    ,19 DEC 2025,               2.00,          38418990,            577.15,    22173520078.50    
19 DEC 2025,TCIFINANCE,EQ,TCI FINANCE LTD          ,Listed    ,19 DEC 2025,              10.00,          12872493,             17.75,      228229300.90
19 DEC 2025,TCL,SM,THAAI CASTING LIMITED    ,Listed    ,19 DEC 2025,              10.00,          24341437,            101.00,     2458485137.00       
19 DEC 2025,TCPLPACK,EQ,TCPL PACKAGING LIMITED   ,Listed    ,19 DEC 2025,              10.00,           9100000,           2932.80,    26688480000.00  
19 DEC 2025,TCS,EQ,TATA CONSULTANCY SERV LT ,Listed    ,19 DEC 2025,               1.00,        3618087518,           3282.00, 11874563234076.00       
19 DEC 2025,TDPOWERSYS,EQ,TD POWER SYSTEMS LTD.    ,Listed    ,19 DEC 2025,               2.00,         156192304,            716.10,   111849308894.40
19 DEC 2025,TEAMGTY,EQ,TEAM INDIA GUARANTY LTD  ,Listed    ,19 DEC 2025,              10.00,           8993149,            267.70,     2407465987.30   
19 DEC 2025,TEAMLEASE,EQ,TEAMLEASE SERVICES LTD.  ,Listed    ,19 DEC 2025,              10.00,          16768900,           1603.90,    26895638710.00 
19 DEC 2025,TECHD,ST,TECHD CYBERSECURITY LTD  ,Listed    ,19 DEC 2025,              10.00,           7479733,            619.50,     4633694593.50     
19 DEC 2025,TECHERA,ST,TECHERA ENGINEER (IND) L ,Listed    ,19 DEC 2025,              10.00,          16520925,            215.85,     3566041661.25   
19 DEC 2025,TECHLABS,SM,TRIDENT TECHLABS LIMITED ,Listed    ,19 DEC 2025,              10.00,          17281064,            316.50,     5469456756.00  
19 DEC 2025,TECHM,EQ,TECH MAHINDRA LIMITED    ,Listed    ,19 DEC 2025,               5.00,         979562303,           1612.50,  1579544213587.50     
19 DEC 2025,TECHNOE,EQ,TECHNO ELEC & ENG CO. LTD,Listed    ,19 DEC 2025,               2.00,         116299574,           1093.30,   127150324254.20   
19 DEC 2025,TECILCHEM,EQ,TECIL CHEMICALS          ,Listed    ,19 DEC 2025,              10.00,          18963700,             17.85,      338881319.00 
19 DEC 2025,TEGA,EQ,TEGA INDUSTRIES LIMITED  ,Listed    ,19 DEC 2025,              10.00,          66535492,           1956.20,   130156729450.40      
19 DEC 2025,TEJASCARGO,SM,TEJAS CARGO INDIA LIMITED,Listed    ,18 DEC 2025,              10.00,          23892840,            263.55,     6296957982.00
19 DEC 2025,TEJASNET,EQ,TEJAS NETWORKS LIMITED   ,Listed    ,19 DEC 2025,              10.00,         176843297,            449.20,    79438009012.40  
19 DEC 2025,TEMBO,EQ,TEMBO GLOBAL IND LTD     ,Listed    ,19 DEC 2025,              10.00,          15467146,            724.70,    11209040706.20     
19 DEC 2025,TENNIND,EQ,TENNECO CLEAN AIR INDIA L,Listed    ,19 DEC 2025,              10.00,         403604309,            482.15,   194597817584.35   
19 DEC 2025,TERASOFT,BE,TERA SOFTWARE LIMITED    ,Listed    ,19 DEC 2025,              10.00,          12511875,            461.15,     5769851156.25  
19 DEC 2025,TEXINFRA,EQ,TEXMACO INFRA & HOLDG LTD,Listed    ,19 DEC 2025,               1.00,         127426590,            103.80,    13226880042.00  
19 DEC 2025,TEXMOPIPES,EQ,TEXMO PIPE & PRODUCTS LTD,Listed    ,19 DEC 2025,              10.00,          29195000,             48.00,     1401068050.00
19 DEC 2025,TEXRAIL,EQ,TEXMACO RAIL & ENG. LTD. ,Listed    ,19 DEC 2025,               1.00,         399467302,            129.25,    51627154110.50   
19 DEC 2025,TFCILTD,EQ,TOURISM FINANCE CORP. OF ,Listed    ,19 DEC 2025,               2.00,         462977240,             65.25,    30204635137.60   
19 DEC 2025,TFL,EQ,TRANSWARRANTY FIN. LTD.  ,Listed    ,19 DEC 2025,              10.00,          53974537,             13.95,      754024281.90       
19 DEC 2025,TGBHOTELS,EQ,TGB BANQUETS&HOTELS LTD  ,Listed    ,19 DEC 2025,              10.00,          29286400,              9.70,      283492352.00 
19 DEC 2025,TGL,ST,TEERTH GOPICON LIMITED   ,Listed    ,19 DEC 2025,              10.00,          11999600,             68.45,      821372620.00       
19 DEC 2025,THANGAMAYL,EQ,THANGAMAYIL JEWELLERY LTD,Listed    ,19 DEC 2025,              10.00,          31082021,           3339.50,   103798409129.50
19 DEC 2025,THEINVEST,EQ,THE INVEST TRUST OF IND L,Listed    ,19 DEC 2025,              10.00,          52242217,            115.15,     6015691287.55 
19 DEC 2025,THEJO,EQ,THEJO ENGINEERING LIMITED,Listed    ,19 DEC 2025,              10.00,          10846379,           1609.00,    17451823811.00     
19 DEC 2025,THELEELA,EQ,LEELA PALACES HOTEL LTD  ,Listed    ,19 DEC 2025,              10.00,         333957878,            411.80,   137523854160.40  
19 DEC 2025,THEMISMED,EQ,THEMIS MEDICARE LTD.     ,Listed    ,19 DEC 2025,               1.00,          92040120,            102.45,     9430430695.20 
19 DEC 2025,THERMAX,EQ,THERMAX LTD              ,Listed    ,19 DEC 2025,               2.00,         119156300,           2869.90,   341966665370.00   
19 DEC 2025,THESL,SM,THINKING HATS ENTER SOL L,Listed    ,19 DEC 2025,              10.00,          12487150,             27.35,      341523552.50     
19 DEC 2025,THOMASCOOK,EQ,THOMAS COOK (INDIA) LTD  ,Listed    ,19 DEC 2025,               1.00,         470380562,            143.30,    67400830729.00
19 DEC 2025,THOMASCOTT,EQ,THOMAS SCOTT (INDIA) LTD ,Listed    ,19 DEC 2025,              10.00,          14670380,            323.60,     4747334968.00
19 DEC 2025,THYROCARE,EQ,THYROCARE TECH LTD       ,Listed    ,19 DEC 2025,              10.00,         158983341,            436.70,    69428025014.70 
19 DEC 2025,TI,EQ,TILAKNAGAR INDUSTRIES LTD,Listed    ,19 DEC 2025,              10.00,         193813750,            462.20,    89580715250.00        
19 DEC 2025,TICL,BE,TWAMEV CONS AND INFRA LTD,Listed    ,19 DEC 2025,               1.00,         155000000,             25.35,     3927700000.00      
19 DEC 2025,TIGERLOGS,EQ,TIGER LOGISTICS (INDIA) L,Listed    ,19 DEC 2025,               1.00,         105725000,             37.15,     3929798250.00 
19 DEC 2025,TIIL,EQ,TECHNOCRAFT IND LTD      ,Listed    ,19 DEC 2025,              10.00,          22672798,           2253.70,    51097684852.60      
19 DEC 2025,TIINDIA,EQ,TUBE INVEST OF INDIA LTD ,Listed    ,19 DEC 2025,               1.00,         193497890,           2634.90,   509847590361.00   
19 DEC 2025,TIJARIA,EQ,TIJARIA POLYPIPES LTD    ,Listed    ,19 DEC 2025,              10.00,          28626579,              5.40,      155156058.20   
19 DEC 2025,TIL,EQ,TIL LTD                  ,Listed    ,19 DEC 2025,              10.00,          66602056,            268.40,    17875991830.40       
19 DEC 2025,TIMESCAN,SM,TIMESCAN LOGISTICS IND L ,Listed    ,15 DEC 2025,              10.00,           6988000,             53.70,      375255600.00  
19 DEC 2025,TIMETECHNO,EQ,TIME TECHNOPLAST LTD.    ,Listed    ,19 DEC 2025,               1.00,         493635379,            184.05,    90843718797.35
19 DEC 2025,TIMKEN,EQ,TIMKEN INDIA LTD.        ,Listed    ,19 DEC 2025,              10.00,          75218734,           3032.70,   228115854601.80    
19 DEC 2025,TINNARUBR,EQ,TINNA RUBBER AND INFR LTD,Listed    ,19 DEC 2025,              10.00,          18015757,            788.15,    14199118879.55 
19 DEC 2025,TIPSFILMS,EQ,TIPS FILMS LIMITED       ,Listed    ,19 DEC 2025,              10.00,           4322886,            445.30,     1924981135.80 
19 DEC 2025,TIPSMUSIC,EQ,TIPS MUSIC LIMITED       ,Listed    ,19 DEC 2025,               1.00,         128426590,            540.20,    69376043918.00 
19 DEC 2025,TIRUMALCHM,EQ,THIRUMALAI CHEMICALS LTD ,Listed    ,19 DEC 2025,               1.00,         118656160,            229.80,    27269558691.20
19 DEC 2025,TIRUPATI,ST,SHREE TIRUPATI BALAJEE   ,Listed    ,10 DEC 2025,              10.00,          10130040,            719.00,     7283498760.00  
19 DEC 2025,TIRUPATIFL,EQ,TIRUPATI FORGE LIMITED   ,Listed    ,19 DEC 2025,               2.00,         119280000,             32.00,     3818152800.00
19 DEC 2025,TITAGARH,EQ,TITAGARH RAIL SYSTEMS LTD,Listed    ,19 DEC 2025,               2.00,         134673768,            785.00,   105718907880.00  
19 DEC 2025,TITAN,EQ,TITAN COMPANY LIMITED    ,Listed    ,19 DEC 2025,               1.00,         887786160,           3930.10,  3489088387416.00     
19 DEC 2025,TMB,EQ,TAMILNAD MERCA BANK LTD  ,Listed    ,19 DEC 2025,              10.00,         158351454,            508.75,    80561302222.50       
19 DEC 2025,TMCV,EQ,TATA MOTORS LIMITED      ,Listed    ,19 DEC 2025,               2.00,        3682331373,            394.35,  1452127376942.55      
19 DEC 2025,TMPV,EQ,TATA MOTORS PASS VEH LTD ,Listed    ,19 DEC 2025,               2.00,        3682522662,            352.65,  1298641616754.30      
19 DEC 2025,TNPETRO,EQ,TAMILNADU PETROPRODUCTS L,Listed    ,19 DEC 2025,              10.00,          89971474,            104.80,     9430809904.70   
19 DEC 2025,TNPL,EQ,TAMILNADU NEWSPRT & PAPER,Listed    ,19 DEC 2025,              10.00,          69210600,            143.60,     9937257948.00      
19 DEC 2025,TNTELE,EQ,TAMILNADU TELECOMMUNICATI,Listed    ,19 DEC 2025,              10.00,          45671400,             10.20,      465391566.00    
19 DEC 2025,TOKYOPLAST,EQ,TOKYO PLAST INTL LTD     ,Listed    ,19 DEC 2025,              10.00,           9501400,            109.80,     1043348734.00
19 DEC 2025,TOLINS,EQ,TOLINS TYRES LIMITED     ,Listed    ,19 DEC 2025,               5.00,          39508831,            132.10,     5219116575.10    
19 DEC 2025,TORNTPHARM,EQ,TORRENT PHARMACEUTICALS L,Listed    ,19 DEC 2025,               5.00,         338445440,           3800.30,  1286194205632.00
19 DEC 2025,TORNTPOWER,EQ,TORRENT POWER LTD        ,Listed    ,19 DEC 2025,              10.00,         503903543,           1279.10,   644543021851.30
19 DEC 2025,TOTAL,EQ,TOTAL TRANSPORT SYS LTD  ,Listed    ,19 DEC 2025,              10.00,          16126973,             75.35,     1215328685.30     
